IID	PRS
HG02259	-0.7396799999999999
HG02260	-1.187294
HG02262	-0.8537830000000001
HG02265	-0.346051
HG02266	-0.580598
HG02271	-0.330763
HG02272	-0.7234990000000001
HG02274	-0.9846760000000002
HG02275	-0.1951639999999999
HG02277	-1.0244499999999999
HG02278	-0.26620599999999983
HG02281	-0.14971599999999996
HG02282	-0.8080520000000001
HG02283	-0.710697
HG02284	-0.8972419999999998
HG02285	-0.931734
HG02286	-1.2246700000000001
HG02291	-0.718203
HG02292	-0.47005300000000005
HG02298	-1.5107620000000002
HG02299	-0.43796
HG02301	-0.39775000000000016
HG02304	-0.823646
HG02307	-0.410137
HG02308	-0.7890379999999999
HG02309	-0.728635
HG02312	-0.786606
HG02314	-0.2655349999999999
HG02315	-0.6330389999999997
HG02317	-0.793493
HG02318	-0.534533
HG02322	-0.84328
HG02323	-0.7369289999999998
HG02325	-0.550911
HG02330	-0.768851
HG02332	-0.7564170000000001
HG02334	-0.43893800000000005
HG02337	-0.8735109999999999
HG02339	-0.6124839999999999
HG02343	-0.9502530000000002
HG02345	-1.0894130000000002
HG02348	-0.8647050000000001
HG02351	-0.6891589999999999
HG02353	-0.696973
HG02355	-0.6029140000000001
HG02356	-0.6813620000000001
HG02360	-0.9419370000000001
HG02364	-0.41666800000000004
HG02367	-0.86486
HG02371	-0.9085390000000001
HG02373	-0.899899
HG02374	-0.9003479999999999
HG02375	-1.055444
HG02379	-1.269429
HG02380	-0.9453630000000001
HG02382	-0.9043150000000001
HG02383	-0.532869
HG02384	-0.7897359999999999
HG02385	-0.8808779999999998
HG02386	-0.8136930000000001
HG02389	-0.6282640000000002
HG02390	-0.567551
HG02391	-0.6039629999999999
HG02392	-1.0060930000000001
HG02394	-0.9518659999999999
HG02395	-0.999822
HG02396	-0.80418
HG02397	-0.8994939999999999
HG02398	-0.9129379999999998
HG02399	-0.8841089999999998
HG02401	-0.626515
HG02402	-0.927592
HG02406	-0.7909660000000001
HG02407	-0.803825
HG02408	-0.34093200000000007
HG02409	-0.9731319999999999
HG02410	-1.055884
HG02419	-0.883061
HG02420	-0.6370040000000001
HG02425	-1.048127
HG02427	-0.5464499999999999
HG02429	-0.8459700000000002
HG02433	-0.4894499999999999
HG02439	-0.8422959999999999
HG02442	-1.0949870000000002
HG02445	-0.467579
HG02449	-0.39356599999999997
HG02450	-1.067473
HG02455	-0.5549289999999999
HG02461	-0.5050109999999999
HG02462	-0.6001119999999998
HG02464	-0.30759200000000003
HG02465	-1.0148589999999997
HG02470	-0.380354
HG02471	-0.792197
HG02476	-0.5326000000000001
HG02477	-0.7055560000000001
HG02479	-0.651751
HG02481	-0.600953
HG02484	-0.5599500000000001
HG02485	-0.6779289999999999
HG02489	-0.8442930000000002
HG02490	-0.9125540000000002
HG02491	-0.5293970000000001
HG02493	-1.012255
HG02494	-0.899942
HG02496	-0.4185460000000001
HG02497	-1.225233
HG02501	-0.10350799999999999
HG02502	-0.6639039999999999
HG02505	-0.8995009999999998
HG02508	-0.797017
HG02511	-0.602968
HG02512	-0.874238
HG02513	-0.747957
HG02521	-1.0333510000000001
HG02522	-1.173577
HG02536	-0.7811079999999998
HG02537	-0.525496
HG02541	-1.1450069999999999
HG02545	-0.5668200000000001
HG02546	-0.5292879999999999
HG02549	-0.694501
HG02554	-0.47671500000000006
HG02555	-0.4471540000000002
HG02557	-0.39426999999999995
HG02558	-0.9771850000000001
HG02561	-0.683192
HG02562	-0.42139800000000005
HG02568	-0.259025
HG02570	-0.4520729999999999
HG02571	-0.41580599999999995
HG02573	-0.82169
HG02574	-0.25986899999999996
HG02577	-0.9261180000000001
HG02580	-0.423733
HG02582	-0.566242
HG02583	-0.695934
HG02585	-0.72959
HG02586	-0.55739
HG02588	-0.9527009999999999
HG02589	-0.44797
HG02594	-0.5026319999999999
HG02595	-0.6956120000000001
HG02597	-1.156738
HG02600	-0.9291329999999999
HG02601	-0.9086019999999998
HG02603	-1.0135049999999999
HG02604	-0.646305
HG02610	-0.510515
HG02611	-0.3579820000000001
HG02613	-0.6519069999999999
HG02614	-0.7194320000000001
HG02620	-0.37835100000000005
HG02621	-0.46872199999999997
HG02623	-0.6216589999999999
HG02624	-0.416936
HG02628	-0.35014899999999993
