IID	PRS
HG01459	1.1175382999999999
HG01461	0.6095347799999999
HG01462	1.00746972
HG01464	0.7684686399999998
HG01465	0.53727512
HG01468	0.558696459
HG01474	0.278783352
HG01479	-0.02304834000000007
HG01485	0.80766171
HG01486	0.30293605999999995
HG01488	0.440279858
HG01489	0.28075504999999995
HG01491	0.9979272775999999
HG01492	0.24838513000000004
HG01494	0.54730261
HG01495	0.3989474959999999
HG01497	0.6250164100000001
HG01498	0.9725059300000001
HG01500	0.44078157999999995
HG01501	0.228164968
HG01503	0.43221302
HG01504	0.43149191000000003
HG01506	-0.019620350000000043
HG01507	0.1934359
HG01509	0.23231278999999996
HG01510	-0.3436573
HG01512	0.41542813
HG01513	0.008084138999999997
HG01515	0.5101389
HG01516	0.14153603
HG01518	0.08888928499999998
HG01519	0.06320060300000001
HG01521	0.27389552999999994
HG01522	-0.03346922999999999
HG01524	0.11213970499999998
HG01525	0.14570495999999994
HG01527	0.27383883000000014
HG01528	0.11729366700000003
HG01530	0.067800601
HG01531	-0.35179841999999995
HG01536	0.058267899999999984
HG01537	0.36289642
HG01550	0.7846702329999998
HG01551	0.39679117000000014
HG01556	0.3305143587
HG01565	0.6617970900000001
HG01566	0.55064556
HG01571	1.2277379599999994
HG01572	1.27155264
HG01577	0.95715829
HG01578	0.8786291869999999
HG01583	0.6313876150000001
HG01586	0.7459667599999998
HG01589	0.49310222999999986
HG01593	0.85777641
HG01595	0.955099568
HG01596	0.67800192
HG01597	0.8570857700000001
HG01598	0.89071623
HG01599	0.59648728
HG01600	0.7168360999999999
HG01602	0.23690552000000004
HG01603	0.06291110600000001
HG01605	0.09889535999999999
HG01606	0.33458831
HG01607	-0.02381276000000001
HG01608	0.44484646699999997
HG01610	0.16946600999999997
HG01612	0.45333763999999993
HG01613	0.19386759999999995
HG01615	0.18673343
HG01617	0.31777903269999996
HG01618	0.6902300599999999
HG01619	-0.007240695000000052
HG01620	0.074967929
HG01623	0.41379625999999997
HG01624	0.30645690000000003
